,kilometers,model_group,model_name,offer_id,price,text,url,zip_code
1278,2011,obere_mittelklasse,Chrysler-300C,2077,7.949 €,"Ihr Ansprechpartner für dieses KFZ:Reinhard Gall, Tel: 0991 370 16 21Fahrzeugnummer:...",https://www.ebay-kleinanzeigen.de/s-deggendorf/anzeige:angebote/seite:5/Ford-Fiesta/k0l5985,94469
1279,36.500 km,obere_mittelklasse,Chrysler-300C,2078,6.599 € ,"Verkaufen unseren Ford FiestaWinterpaket (Sitzheizung, beheizte Frontscheibe,...)Cool and Sound...",https://www.ebay-kleinanzeigen.de/s-deggendorf/anzeige:angebote/seite:5/Ford-Fiesta/k0l5985,94469
1280,2014,obere_mittelklasse,Chrysler-300C,2079,6.599 €,"Verkaufen unseren Ford FiestaWinterpaket (Sitzheizung, beheizte Frontscheibe,...)Cool and Sound...",https://www.ebay-kleinanzeigen.de/s-deggendorf/anzeige:angebote/seite:5/Ford-Fiesta/k0l5985,94469
1281,94.562 km,obere_mittelklasse,Chrysler-300C,2080,13.949 €,"Ihr Ansprechpartner für dieses KFZ:Reinhard Gall, Tel: 0991 370 16 21Fahrzeugnummer:...",https://www.ebay-kleinanzeigen.de/s-deggendorf/anzeige:angebote/seite:5/Ford-Fiesta/k0l5985,94469
1282,2010,oberklasse,Mercedes-Benz-S-Klasse,2081,13.949 €,"Ihr Ansprechpartner für dieses KFZ:Karl Heinz Hammerl, Tel: 09931-915219Fahrzeugnummer:...",https://www.ebay-kleinanzeigen.de/s-deggendorf/anzeige:angebote/seite:5/Ford-Fiesta/k0l5985,94469
1283,47.615 km,oberklasse,Mercedes-Benz-S-Klasse,2082,8.989 €,"Ihr Ansprechpartner für dieses KFZ:Reinhard Gall, Tel: 0991 370 16 21Fahrzeugnummer:...",https://www.ebay-kleinanzeigen.de/s-deggendorf/anzeige:angebote/seite:5/Ford-Fiesta/k0l5985,94469
1284,2014,oberklasse,Mercedes-Benz-S-Klasse,2083,6.589 €,"Ihr Ansprechpartner für dieses KFZ:Reinhard Gall, Tel: 0991 370 16 21Fahrzeugnummer:...",https://www.ebay-kleinanzeigen.de/s-deggendorf/anzeige:angebote/seite:5/Ford-Fiesta/k0l5985,94469
1285,91.000 km,oberklasse,Mercedes-Benz-S-Klasse,2091,6.200 €,"Ford Fiesta 1,6 TDCi Trend- TÜV neu ohne Mängel bis 08/21- tierfreies Nichtraucherfahrzeug​-...",https://www.ebay-kleinanzeigen.de/s-duesseldorf/anzeige:angebote/seite:1/Ford-Fiesta/k0l2068,40629
1286,2014,oberklasse,Mercedes-Benz-S-Klasse,2092,5.950 €,"Ford Fiesta 1,5TDCI LKW-Zulassung / 2 SitzerSehr gepflegter Leasingrückläufer aus 1....",https://www.ebay-kleinanzeigen.de/s-duesseldorf/anzeige:angebote/seite:1/Ford-Fiesta/k0l2068,40549
1287,100.000 km,oberklasse,Mercedes-Benz-S-Klasse,2093,500 €,Verkauft wird ein kompletter Satz Ford Sync3 !!! Beinhaltet :Display+apim+...,https://www.ebay-kleinanzeigen.de/s-duesseldorf/anzeige:angebote/seite:1/Ford-Fiesta/k0l2068,40599
1288,2015,oberklasse,Mercedes-Benz-S-Klasse,2094,25 € ,"Gut erhaltenes, voll funktionsfähiges Gaspedal. Privatverkauf ohne Garantie. Bei Fragen einfach...",https://www.ebay-kleinanzeigen.de/s-duesseldorf/anzeige:angebote/seite:1/Ford-Fiesta/k0l2068,40474
1289,40.060 km,oberklasse,Mercedes-Benz-S-Klasse,2095,15 €,Ford Fiesta 4 RückleuchteVersand ist nach Absprache möglich.Wir sprechen Deutsch / on...,https://www.ebay-kleinanzeigen.de/s-duesseldorf/anzeige:angebote/seite:1/Ford-Fiesta/k0l2068,40231
1290,2014,oberklasse,Mercedes-Benz-S-Klasse,2096,10 €,Rückleuchte Ford Fiesta96FG13N004Versand ist nach Absprache möglich.Wir sprechen Deutsch...,https://www.ebay-kleinanzeigen.de/s-duesseldorf/anzeige:angebote/seite:1/Ford-Fiesta/k0l2068,40231
1291,14.450 km,oberklasse,Mercedes-Benz-S-Klasse,2097,15 €,Ford Fiesta 4 Rückleuchte 97KG 13N004Versand ist nach Absprache möglich.Wir sprechen Deutsch...,https://www.ebay-kleinanzeigen.de/s-duesseldorf/anzeige:angebote/seite:1/Ford-Fiesta/k0l2068,40231
1292,2018,oberklasse,Mercedes-Benz-S-Klasse,2098, ,Lichtmaschine Ford Fiesta - Zustand wie neu11-1Versand ist nach Absprache möglich.Wir...,https://www.ebay-kleinanzeigen.de/s-duesseldorf/anzeige:angebote/seite:1/Ford-Fiesta/k0l2068,40231
1293,160.000 km,oberklasse,Mercedes-Benz-S-Klasse,2099,80 €,Ford Fiesta Stoßstange Stoßfänger hinten H1BB17906A1 ab 2017 .... Wir haben eine große Auswahl an...,https://www.ebay-kleinanzeigen.de/s-duesseldorf/anzeige:angebote/seite:1/Ford-Fiesta/k0l2068,40231
1294,1998,oberklasse,Mercedes-Benz-S-Klasse,2100,5 €,Rückleuchte Ford FiestaVersand ist nach Absprache möglich.Wir sprechen Deutsch / on parle...,https://www.ebay-kleinanzeigen.de/s-duesseldorf/anzeige:angebote/seite:1/Ford-Fiesta/k0l2068,40231
1295,83.000 km,oberklasse,Mercedes-Benz-S-Klasse,2101,100 €,Ford Fiesta Mk8 2012-2016 Reg 1.0 Benzin Ladeluftkühler 74kw 101 ps . Hersteller Teile-Nr:...,https://www.ebay-kleinanzeigen.de/s-duesseldorf/anzeige:angebote/seite:1/Ford-Fiesta/k0l2068,40231
1296,2016,oberklasse,Mercedes-Benz-S-Klasse,2102,100 € ,Verkaufe die Fahrersitze von Fiesta xr2iSitze sind in einem guten Zustand und alles an den...,https://www.ebay-kleinanzeigen.de/s-duesseldorf/anzeige:angebote/seite:1/Ford-Fiesta/k0l2068,40591
1297,1976,oberklasse,Mercedes-Benz-S-Klasse,2104,10.490 €,Sonderausstattungen- Audiobedienung am Lenkrad- Audiosystem: Radio/CD-Player​ mit Ford SYNC...,https://www.ebay-kleinanzeigen.de/s-duesseldorf/anzeige:angebote/seite:1/Ford-Fiesta/k0l2068,40231
1298,44.000 km,oberklasse,Mercedes-Benz-S-Klasse,2105,350 € ,Sonderausstattungen- Cool & Sound-Paket- Schmutzfänger hinten-...,https://www.ebay-kleinanzeigen.de/s-duesseldorf/anzeige:angebote/seite:1/Ford-Fiesta/k0l2068,40489
1299,2013,oberklasse,Mercedes-Benz-S-Klasse,2106,6.783 €,Gutea Auto für Fahranfänger!Top Motorzustand!,https://www.ebay-kleinanzeigen.de/s-duesseldorf/anzeige:angebote/seite:1/Ford-Fiesta/k0l2068,40549
1300,179.000 km,oberklasse,Mercedes-Benz-S-Klasse,2107, ,FERIEN!  &​nbsp; BESICHTIGUNG NUR NACH Terminvereinbarung MÖGLICH!!!Nettopreis für...,https://www.ebay-kleinanzeigen.de/s-duesseldorf/anzeige:angebote/seite:1/Ford-Fiesta/k0l2068,40231
1301,1998,oberklasse,Mercedes-Benz-S-Klasse,2108,29 € ,Im kunden auftrag wierd hier eine ohltheimer Fort fiesta VerkauftGenauer Bj unbekantWas ich bj...,https://www.ebay-kleinanzeigen.de/s-duesseldorf/anzeige:angebote/seite:1/Ford-Fiesta/k0l2068,40599
1302,115.000 km,oberklasse,Mercedes-Benz-S-Klasse,2110,3.250 € ,"Hiermit biete ich meinen Ford Fiesta Ja8 1,25l an.Ich trenne mich vom Auto da ich einen...",https://www.ebay-kleinanzeigen.de/s-duesseldorf/anzeige:angebote/seite:2/Ford-Fiesta/k0l2068,40597
1303,2009,oberklasse,Mercedes-Benz-S-Klasse,2111,6.950 €,"Endlich.... ihre Suche nach einem fast neuen Gebrauchten, penibel (Scheckheft) gepflegten und...",https://www.ebay-kleinanzeigen.de/s-duesseldorf/anzeige:angebote/seite:2/Ford-Fiesta/k0l2068,40211
1304,40.000 km,oberklasse,Mercedes-Benz-S-Klasse,2112,900 € ,Zum Verkauf steht ein Ford fiesta in einem sehr guten Zustand mit frischem TÜV bis April...,https://www.ebay-kleinanzeigen.de/s-duesseldorf/anzeige:angebote/seite:2/Ford-Fiesta/k0l2068,40227
1305,2013,oberklasse,Mercedes-Benz-S-Klasse,2113,20 €,Ford KA Puma Fiesta MK4Schloss Tankdeckel Schließzylinder Reparatursatz Reparaturkit1060759...,https://www.ebay-kleinanzeigen.de/s-duesseldorf/anzeige:angebote/seite:2/Ford-Fiesta/k0l2068,40599
1306,68.062 km,oberklasse,Mercedes-Benz-S-Klasse,2114,20 €,FORD FiestaSteuerventiloriginal Ford6145619 84SF9B572AAGerne an SelbstabholerVersand ist...,https://www.ebay-kleinanzeigen.de/s-duesseldorf/anzeige:angebote/seite:2/Ford-Fiesta/k0l2068,40599
1307,1992,oberklasse,Mercedes-Benz-S-Klasse,2115,25 €,"Ford Fiesta Fusion Transit Puma KASchalter für FensterheberOriginal Ford, kostet bei Ford über...",https://www.ebay-kleinanzeigen.de/s-duesseldorf/anzeige:angebote/seite:2/Ford-Fiesta/k0l2068,40599
1308,147.560 km,oberklasse,Mercedes-Benz-S-Klasse,2116,20 €,Ford Fiesta MK4 MK5Schalter NebelschlussleuchteOriginal Ford1003589 96FG 15K237 AAGerne an...,https://www.ebay-kleinanzeigen.de/s-duesseldorf/anzeige:angebote/seite:2/Ford-Fiesta/k0l2068,40599
1309,2007,oberklasse,Mercedes-Benz-S-Klasse,2117,10 €,Ford Fiesta MK4Dichtung RückleuchteOriginal Ford1003619Versand als Brief möglichGerne an...,https://www.ebay-kleinanzeigen.de/s-duesseldorf/anzeige:angebote/seite:2/Ford-Fiesta/k0l2068,40599
1310,40.150 km,oberklasse,Mercedes-Benz-S-Klasse,2118,2.000 €,"Saubere 5 Türer 1,3 BenzinerSchaltgetriebe mit 2 Schlüsseln vorne Elektrische Fensterheber...",https://www.ebay-kleinanzeigen.de/s-duesseldorf/anzeige:angebote/seite:2/Ford-Fiesta/k0l2068,40589
1311,2014,oberklasse,Mercedes-Benz-S-Klasse,2119,20 €,Ford Mondeo Fiesta Escort 1.8 DKurbelwellen SteuerradOriginal Ford NOS6788074 93FF 6306...,https://www.ebay-kleinanzeigen.de/s-duesseldorf/anzeige:angebote/seite:2/Ford-Fiesta/k0l2068,40599
1312,104.500 km,oberklasse,Mercedes-Benz-S-Klasse,2120,20 €,Ford Fiesta Ka Puma 49 - 90 PSAusrücklagerOriginal Ford1004951 96WT 7548 AAGerne an...,https://www.ebay-kleinanzeigen.de/s-duesseldorf/anzeige:angebote/seite:2/Ford-Fiesta/k0l2068,40599
1313,2010,oberklasse,BMW-7er,2121,10 €,Ford Fiesta MK1 MK2Formschlauch GemischreglerOriginal Ford6187002 88AB 9h566 AAGerne an...,https://www.ebay-kleinanzeigen.de/s-duesseldorf/anzeige:angebote/seite:2/Ford-Fiesta/k0l2068,40599
1314,2008,oberklasse,BMW-7er,2123,30 €,Verkaufe hier ein Ansaugung von pipercross vie auf den Bildern zu sehen ist.wenn sie fragen haben...,https://www.ebay-kleinanzeigen.de/s-duesseldorf/anzeige:angebote/seite:2/Ford-Fiesta/k0l2068,40468
1315,170.000 km,oberklasse,BMW-7er,2124,110 € ,Verkauft wird ein Anlasser vom einem Ford Fiesta .Bj 200936700 KMBis zum Ausbau tadellos...,https://www.ebay-kleinanzeigen.de/s-duesseldorf/anzeige:angebote/seite:2/Ford-Fiesta/k0l2068,40231
1316,2006,oberklasse,BMW-7er,2125,45 €,Hallo zusammen.Ich verkaufe hier einen Satz Stahlfelgen mit Winterreifen. Dazu gibt es noch einen...,https://www.ebay-kleinanzeigen.de/s-duesseldorf/anzeige:angebote/seite:2/Ford-Fiesta/k0l2068,40227
1317,73.367 km,oberklasse,BMW-7er,2129,7.950 €,- PROBEFAHRT- Ihr Vertrauen ist bei uns in guten Händen. Damit Sie ein gutes und sicheres Gefühl...,https://www.ebay-kleinanzeigen.de/s-duesseldorf/anzeige:angebote/seite:3/Ford-Fiesta/k0l2068,40591
1318,2015,oberklasse,BMW-7er,2130,3.558 €,- Das Fahrzeug hat einen Seitenschaden auf der rechten Seite. (Siehe Fotos)- Das Fahrzeug ist...,https://www.ebay-kleinanzeigen.de/s-duesseldorf/anzeige:angebote/seite:3/Ford-Fiesta/k0l2068,40599
1319,202.774 km,oberklasse,BMW-7er,2131,59 €,Reifen sind von 2011müssen abgeholt werden,https://www.ebay-kleinanzeigen.de/s-duesseldorf/anzeige:angebote/seite:3/Ford-Fiesta/k0l2068,40231
1320,2016,oberklasse,BMW-7er,2132,75 € ,Winter Räder Satz für Ford Fiesta von 2008Michelin Alpin A3Reifen sind von 2008175/65R14 82...,https://www.ebay-kleinanzeigen.de/s-duesseldorf/anzeige:angebote/seite:3/Ford-Fiesta/k0l2068,40227
1321,51.462 km,oberklasse,BMW-7er,2133,120 €,Angeboten wird ein Satz 4 Stück Reifen Vredestein Allwetter in der Größe 185/55R14 80T auf...,https://www.ebay-kleinanzeigen.de/s-duesseldorf/anzeige:angebote/seite:3/Ford-Fiesta/k0l2068,40227
1322,2015,oberklasse,BMW-7er,2134,7.950 €,- PROBEFAHRT- Ihr Vertrauen ist bei uns in guten Händen. Damit Sie ein gutes und sicheres Gefühl...,https://www.ebay-kleinanzeigen.de/s-duesseldorf/anzeige:angebote/seite:3/Ford-Fiesta/k0l2068,40591
1323,80.624 km,oberklasse,BMW-7er,2135,80 €,Kupplung Neu für Ford Fiesta und Ka bis 2008 bitte Vergleichsnr. überprüfen-JT6565030​ Versand...,https://www.ebay-kleinanzeigen.de/s-duesseldorf/anzeige:angebote/seite:3/Ford-Fiesta/k0l2068,40229
1324,2011,oberklasse,BMW-7er,2136,5.400 € ,Das Auto verkaufe ich für meine Schwiegermutter da sie aus gesundheitlichen Gründen nicht mehr...,https://www.ebay-kleinanzeigen.de/s-duesseldorf/anzeige:angebote/seite:3/Ford-Fiesta/k0l2068,40227
1325,147.000 km,oberklasse,BMW-7er,2137,1.500 € ,"Ich bitte mein Ford Fiesta 2002, das Auto ist 144700 km gelaufen , wird noch gefahren, die...",https://www.ebay-kleinanzeigen.de/s-duesseldorf/anzeige:angebote/seite:3/Ford-Fiesta/k0l2068,40589
1326,2002,oberklasse,BMW-7er,2138,1.000 €,Ich verkaufe meine Auto ich habe Problem mit parking,https://www.ebay-kleinanzeigen.de/s-duesseldorf/anzeige:angebote/seite:3/Ford-Fiesta/k0l2068,40231
1327,127.685 km,oberklasse,BMW-7er,2139, ,Ford fiesta mit frontschaden zum ausschlachten.Kupplung gerade vor kurzem gewechselt. Motor Ca....,https://www.ebay-kleinanzeigen.de/s-duesseldorf/anzeige:angebote/seite:3/Ford-Fiesta/k0l2068,40625
1328,2003,oberklasse,BMW-7er,2140,80 € ,Angeboten werden zwei neue Einspritzventile für diverse Ford Modelle ab Mitte der 80’er Jahre mit...,https://www.ebay-kleinanzeigen.de/s-duesseldorf/anzeige:angebote/seite:3/Ford-Fiesta/k0l2068,40223
1329,2008,oberklasse,BMW-7er,2142,4.250 €,"Sonderausstattung:Audiosystem 6000 (Radio/CD-Playe​r), Außenspiegel elektr. verstell- und...",https://www.ebay-kleinanzeigen.de/s-duesseldorf/anzeige:angebote/seite:3/Ford-Fiesta/k0l2068,40223
1330,112.000 km,oberklasse,BMW-7er,2143,2.799 €,"Sonderausstattung:Audio-Paket 1, Kopfstütze hinten mitte, Metallic-Lackierung,​ Reserverad in...",https://www.ebay-kleinanzeigen.de/s-duesseldorf/anzeige:angebote/seite:3/Ford-Fiesta/k0l2068,40231
1331,2009,oberklasse,BMW-7er,2144,8 €,"Sonderausstattung:Audio-Paket 4, Außenspiegel elektr. anklappbar, Metallic-Lackierung,​ Titanium...",https://www.ebay-kleinanzeigen.de/s-duesseldorf/anzeige:angebote/seite:3/Ford-Fiesta/k0l2068,40470
1332,215.000 km,oberklasse,BMW-7er,2145, ,"Alter mechanischer Wagenheber für Ford Fiesta I (um Baujahr 1980) und andere Modelle, Gesamthöhe...",https://www.ebay-kleinanzeigen.de/s-duesseldorf/anzeige:angebote/seite:3/Ford-Fiesta/k0l2068,40212
1333,2009,oberklasse,BMW-7er,2146,10 €,FORD FIESTA 1:3 50PS TÜV AUGUST 2019DAS AUTO IST ALT MIT ROST WIE ÜBLICH ABER TÜV BIS AUGUST...,https://www.ebay-kleinanzeigen.de/s-duesseldorf/anzeige:angebote/seite:3/Ford-Fiesta/k0l2068,40599
1334,147.131 km,oberklasse,BMW-7er,2148,99.999 €,CREW19 ist seit 17 Jahren auf folgende Tätigkeiten spezialisiert:•	Auto komplett folieren oder...,https://www.ebay-kleinanzeigen.de/s-duesseldorf/anzeige:angebote/seite:4/Ford-Fiesta/k0l2068,40233
1335,2009,oberklasse,BMW-7er,2149,12 €,Hallo.Biete hier aus einer Lagerauflösung verschiedene Ölfilter an.Der Preis ist inklusive...,https://www.ebay-kleinanzeigen.de/s-duesseldorf/anzeige:angebote/seite:4/Ford-Fiesta/k0l2068,40625
1336,7.000 km,oberklasse,BMW-7er,2150,12 €,Hallo.Biete hier aus einer Lagerauflösung verschiedene Ölfilter an.Der Preis ist inklusive...,https://www.ebay-kleinanzeigen.de/s-duesseldorf/anzeige:angebote/seite:4/Ford-Fiesta/k0l2068,40625
1337,2018,oberklasse,BMW-7er,2151,10 €,"Ford Fiesta 1,3 1995-01Öleinfülldeckel ÖleinfüllkappeOriginal Ford 11073662 x...",https://www.ebay-kleinanzeigen.de/s-duesseldorf/anzeige:angebote/seite:4/Ford-Fiesta/k0l2068,40599
1338,50.000 km,oberklasse,Audi-A8,2186,7.900 €,"Sonderausstattung:Metallic-LackierungWeitere Ausstattung:Airbag Beifahrerseite abschaltbar,...",https://www.ebay-kleinanzeigen.de/s-cottbus/anzeige:angebote/seite:1/Ford-Fiesta/k0l7743,3055
1339,2013,oberklasse,Audi-A8,2187,1.300 € ,Ford Fiesta Baujahr 2003 mit Tüv bis 11/2020 er hat169900 Km runter und wird noch täglich...,https://www.ebay-kleinanzeigen.de/s-cottbus/anzeige:angebote/seite:1/Ford-Fiesta/k0l7743,3044
1340,169.900 km,oberklasse,Audi-A8,2188,35 €,Ich verkaufe eine hintere Stoßstange für einen Ford Fiesta MK3 Bj 89-96.Die Stoßstange ist...,https://www.ebay-kleinanzeigen.de/s-cottbus/anzeige:angebote/seite:1/Ford-Fiesta/k0l7743,3042
1341,2003,oberklasse,Audi-A8,2189,7.485 €,Sonderausstattung:Sonderlackierung Frost-WeißWeitere Ausstattung:Airbag Beifahrerseite...,https://www.ebay-kleinanzeigen.de/s-cottbus/anzeige:angebote/seite:1/Ford-Fiesta/k0l7743,3044
1342,71.864 km,oberklasse,Audi-A8,2190,20 €,Ford Fiesta 2004 Radio,https://www.ebay-kleinanzeigen.de/s-cottbus/anzeige:angebote/seite:1/Ford-Fiesta/k0l7743,3050
1343,2016,oberklasse,Audi-A8,2191,18.000 €,Biete diesen Ford Fiesta ST-LINE zum Verkauf.Das Modell hebt sich besonders durch seinen 125PS...,https://www.ebay-kleinanzeigen.de/s-cottbus/anzeige:angebote/seite:1/Ford-Fiesta/k0l7743,3055
1344,1.500 km,oberklasse,Audi-A8,2192, ,"Guten Tag ,Biete gut erhaltende Winterreifen an1 Saison gefahren Dot liegt bei 09 !!!!Größe:...",https://www.ebay-kleinanzeigen.de/s-cottbus/anzeige:angebote/seite:1/Ford-Fiesta/k0l7743,3054
1345,2018,oberklasse,Audi-A8,2193,2.999 €,Verkaufe diesen Stadtflitzer für kleines Bares‼️Der Preis ist zudem Verhandlungsbasis✅Gut...,https://www.ebay-kleinanzeigen.de/s-cottbus/anzeige:angebote/seite:1/Ford-Fiesta/k0l7743,3050
1346,104.500 km,oberklasse,Audi-A8,2194,5.750 € ,Zum Verkauf steht dieser wunderschöne Ford Fiesta Trend. Vor kurzem wurden die Bremsscheiben samt...,https://www.ebay-kleinanzeigen.de/s-cottbus/anzeige:angebote/seite:1/Ford-Fiesta/k0l7743,3054
1347,2006,oberklasse,Audi-A8,2195,200 € ,Ich biete hier meinen kleinen Fiesta zum Verkauf als Ersatzteilspender an. Wird nur im ganzen...,https://www.ebay-kleinanzeigen.de/s-cottbus/anzeige:angebote/seite:1/Ford-Fiesta/k0l7743,3042
1348,112.000 km,oberklasse,Audi-A8,2196,2.800 € ,- 1 Vorbesitzer- Fahrzeug ist abgemeldet- Winterreifen vorhanden- AUX wurde...,https://www.ebay-kleinanzeigen.de/s-cottbus/anzeige:angebote/seite:1/Ford-Fiesta/k0l7743,3051
1349,2011,oberklasse,Audi-A8,2197,100 €,Auto auf Grund von Mängel abzugeben.,https://www.ebay-kleinanzeigen.de/s-cottbus/anzeige:angebote/seite:1/Ford-Fiesta/k0l7743,3042
1350,1996,oberklasse,Audi-A8,2199,9.885 €,Verkauft wird ein gut erhaltener Ford Fiesta.Es fährt ohne Probleme .TÜV bis 2020 Batterie wurde...,https://www.ebay-kleinanzeigen.de/s-cottbus/anzeige:angebote/seite:1/Ford-Fiesta/k0l7743,3044
1351,71.685 km,oberklasse,Audi-A8,2200,15 € ,"Sonderausstattung:Easy-Driver-PaketWeitere Ausstattung:Airbag Beifahrerseite abschaltbar,...",https://www.ebay-kleinanzeigen.de/s-cottbus/anzeige:angebote/seite:1/Ford-Fiesta/k0l7743,3046
1352,2006,oberklasse,Porsche-Panamera,2201,3.490 €,Verkaufe Tacho für Ford Fiesta Mk3 Courier 44 kw 60 PS. Bei eventuellen Rückfragen einfach...,https://www.ebay-kleinanzeigen.de/s-cottbus/anzeige:angebote/seite:1/Ford-Fiesta/k0l7743,3051
1353,200.000 km,oberklasse,Porsche-Panamera,2202,2.950 €,"- Überaus gepflegtes Fahrzeug. Ausgesatattet mit einer Klimaanlage, el.Fensterhebern usw..-...",https://www.ebay-kleinanzeigen.de/s-cottbus/anzeige:angebote/seite:1/Ford-Fiesta/k0l7743,3042
1354,1996,oberklasse,Porsche-Panamera,2203,14.850 €,"Sonderausstattung:Audiosystem 4500 (Radio/CD-Playe​r), Metallic-Lackierung,​ Sitz vorn links...",https://www.ebay-kleinanzeigen.de/s-cottbus/anzeige:angebote/seite:1/Ford-Fiesta/k0l7743,3044
1355,50.000 km,oberklasse,Porsche-Panamera,2205,7.900 €,"Sonderausstattung:Metallic-LackierungWeitere Ausstattung:Airbag Beifahrerseite abschaltbar,...",https://www.ebay-kleinanzeigen.de/s-cottbus/anzeige:angebote/seite:2/Ford-Fiesta/k0l7743,3055
1356,2013,oberklasse,Porsche-Panamera,2206,1.300 € ,Ford Fiesta Baujahr 2003 mit Tüv bis 11/2020 er hat169900 Km runter und wird noch täglich...,https://www.ebay-kleinanzeigen.de/s-cottbus/anzeige:angebote/seite:2/Ford-Fiesta/k0l7743,3044
1357,169.900 km,oberklasse,Porsche-Panamera,2207,35 €,Ich verkaufe eine hintere Stoßstange für einen Ford Fiesta MK3 Bj 89-96.Die Stoßstange ist...,https://www.ebay-kleinanzeigen.de/s-cottbus/anzeige:angebote/seite:2/Ford-Fiesta/k0l7743,3042
1358,2003,oberklasse,Porsche-Panamera,2208,7.485 €,Sonderausstattung:Sonderlackierung Frost-WeißWeitere Ausstattung:Airbag Beifahrerseite...,https://www.ebay-kleinanzeigen.de/s-cottbus/anzeige:angebote/seite:2/Ford-Fiesta/k0l7743,3044
1359,71.864 km,oberklasse,Porsche-Panamera,2209,20 €,Ford Fiesta 2004 Radio,https://www.ebay-kleinanzeigen.de/s-cottbus/anzeige:angebote/seite:2/Ford-Fiesta/k0l7743,3050
1360,2016,oberklasse,Porsche-Panamera,2210,18.000 €,Biete diesen Ford Fiesta ST-LINE zum Verkauf.Das Modell hebt sich besonders durch seinen 125PS...,https://www.ebay-kleinanzeigen.de/s-cottbus/anzeige:angebote/seite:2/Ford-Fiesta/k0l7743,3055
1361,1.500 km,oberklasse,Porsche-Panamera,2211, ,"Guten Tag ,Biete gut erhaltende Winterreifen an1 Saison gefahren Dot liegt bei 09 !!!!Größe:...",https://www.ebay-kleinanzeigen.de/s-cottbus/anzeige:angebote/seite:2/Ford-Fiesta/k0l7743,3054
1362,2018,oberklasse,Porsche-Panamera,2212,2.999 €,Verkaufe diesen Stadtflitzer für kleines Bares‼️Der Preis ist zudem Verhandlungsbasis✅Gut...,https://www.ebay-kleinanzeigen.de/s-cottbus/anzeige:angebote/seite:2/Ford-Fiesta/k0l7743,3050
1363,104.500 km,oberklasse,Porsche-Panamera,2213,5.750 € ,Zum Verkauf steht dieser wunderschöne Ford Fiesta Trend. Vor kurzem wurden die Bremsscheiben samt...,https://www.ebay-kleinanzeigen.de/s-cottbus/anzeige:angebote/seite:2/Ford-Fiesta/k0l7743,3054
1364,2006,oberklasse,Porsche-Panamera,2214,200 € ,Ich biete hier meinen kleinen Fiesta zum Verkauf als Ersatzteilspender an. Wird nur im ganzen...,https://www.ebay-kleinanzeigen.de/s-cottbus/anzeige:angebote/seite:2/Ford-Fiesta/k0l7743,3042
1365,112.000 km,oberklasse,Porsche-Panamera,2215,2.800 € ,- 1 Vorbesitzer- Fahrzeug ist abgemeldet- Winterreifen vorhanden- AUX wurde...,https://www.ebay-kleinanzeigen.de/s-cottbus/anzeige:angebote/seite:2/Ford-Fiesta/k0l7743,3051
1366,2011,oberklasse,Porsche-Panamera,2216,100 €,Auto auf Grund von Mängel abzugeben.,https://www.ebay-kleinanzeigen.de/s-cottbus/anzeige:angebote/seite:2/Ford-Fiesta/k0l7743,3042
1367,1996,oberklasse,Porsche-Panamera,2218,9.885 €,Verkauft wird ein gut erhaltener Ford Fiesta.Es fährt ohne Probleme .TÜV bis 2020 Batterie wurde...,https://www.ebay-kleinanzeigen.de/s-cottbus/anzeige:angebote/seite:2/Ford-Fiesta/k0l7743,3044
